X,Y
2376,4776.572253013016
2377,4778.471042680803
2378,4780.384723903653
2379,4782.395673907154
2380,4784.714339165105
2381,4786.896667409495
2382,4789.125012537119
2383,4790.660293987473
2384,4792.852203208945
2385,4795.1453610668295
2386,4797.196977399773
2387,4799.3165718518685
2388,4800.343171729254
2389,4802.416943901099
2390,4805.116881761744
2391,4806.961527284754
2392,4809.15009986613
2393,4810.645137120417
2394,4813.278442439932
2395,4814.6032058054225
2396,4816.708663362855
2397,4819.0020305873995
2398,4820.784507843391
2399,4822.745057203805
2400,4824.907483554562
2401,4826.664208423792
2402,4829.262803192952
2403,4831.355793920615
2404,4832.929973198357
2405,4835.162736406147
2406,4837.263597760874
2407,4839.044025462971
2408,4841.522351847483
2409,4843.02574356382
2410,4844.782046512818
2411,4847.074622738093
2412,4848.996684467752
2413,4851.074528968766
2414,4853.50843219385
2415,4855.011272290737
2416,4857.525728056875
2417,4859.6124680903
2418,4861.449684861923
2419,4862.836046709072
2420,4865.236525285392
2421,4866.803782137817
2422,4869.190214041518
2423,4871.372549689407
2424,4872.9686325863
2425,4874.868032911269
2426,4876.821650822535
2427,4879.083692525345
2428,4881.5425078882645
2429,4882.92208241928
2430,4885.510945746218
2431,4887.715581391225
2432,4889.155660241969
2433,4891.009539530944
2434,4893.479468757276
2435,4895.256429969185
2436,4897.580181487944
2437,4898.991292056629
2438,4901.3180285590915
2439,4903.655459769594
2440,4905.062048384837
2441,4906.928426585229
2442,4908.986348582228
2443,4911.053256638316
2444,4913.756479453657
2445,4915.534301957547
2446,4917.451365828638
2447,4919.5359515972605
2448,4921.877415670754
2449,4923.232910461479
2450,4925.913654252283
2451,4927.323097279617
2452,4929.4903897781305
2453,4931.959833144752
2454,4933.223841991716
2455,4935.077451249049
2456,4937.84334552207
2457,4939.753595913309
2458,4941.601983606358
2459,4943.492980367824
2460,4945.852935251306
2461,4947.228668627965
2462,4949.900241408804
2463,4952.044483411007
2464,4953.363250991428
2465,4955.824350750508
2466,4958.067077723871
2467,4959.985090216301
2468,4961.647312236095
2469,4963.457307347154
2470,4965.9461886498375
2471,4967.29169976801
2472,4969.866332656556
2473,4971.804607107135
2474,4973.512002597022
2475,4975.766725590904
2476,4978.140592954415
2477,4979.792181811375
2478,4981.4327595461245
2479,4983.542461628856
2480,4986.083556168735
2481,4987.488568850579
2482,4989.366221053932
2483,4992.162247294147
2484,4993.535458870511
2485,4996.191061906951
2486,4997.520998889795
2487,5000.278888520616
2488,5001.857006503695
2489,5003.540512423699
2490,5005.515239732262
2491,5008.322457808829
2492,5009.90006026815
2493,5011.953907739756
2494,5013.693327000942
2495,5015.8713319067165
2496,5017.581063305262
2497,5019.507493181649
2498,5022.068032302738
2499,5023.8117974871775
2500,5026.0263087827025
2501,5028.215844142681
2502,5029.961147883288
2503,5031.7073884438405
2504,5033.614095175545
2505,5035.906071156333
2506,5038.435271676076
2507,5040.291990971346
2508,5042.088322274811
2509,5043.970625697852
2510,5046.147059814446
2511,5048.074485991909
2512,5050.529983792925
2513,5051.868574880199
2514,5054.391901097092
2515,5056.0636684274805
2516,5058.2372087520425
2517,5060.283858123351
2518,5062.497935220948
2519,5064.151762083278
2520,5066.45640294381
2521,5067.791288993523
2522,5069.811778990522
2523,5071.708082789461
2524,5073.8920604855075
2525,5075.74471039957
2526,5078.558178969549
2527,5079.889231622617
2528,5082.652122612785
2529,5084.025802468896
2530,5086.573021855421
2531,5088.1224695791725
2532,5090.629560638483
2533,5091.786018853659
2534,5094.016550038571
2535,5096.346658866669
2536,5098.68480005692
2537,5100.655739630523
2538,5102.774820823622
2539,5104.4451415734175
2540,5106.059708964491
2541,5108.571444576889
2542,5110.814658516258
2543,5112.459148425834
2544,5114.706036603857
2545,5116.180174691329
2546,5117.945707042211
2547,5120.592200576041
2548,5122.057561540021
2549,5124.782392209623
2550,5126.188208129777
2551,5128.264347888564
2552,5129.999931155328
2553,5132.49521184309
2554,5134.5679757787175
2555,5136.559718962409
2556,5138.197794772597
2557,5140.163132004132
2558,5142.780562764856
2559,5144.477332787623
2560,5146.751187514376
2561,5149.048079514845
2562,5150.348114031144
2563,5152.861911576171
2564,5154.50956493887
2565,5156.338167544824
2566,5158.436800056753
2567,5161.076759088879
2568,5163.019132067058
2569,5164.332844306358
2570,5166.413289130611
2571,5168.555848265472
2572,5171.0863997958195
2573,5172.726707286877
2574,5174.577873583786
2575,5176.223163363466
2576,5178.415566177502
2577,5180.601451256138
2578,5182.3291801942605
2579,5185.15299858885
2580,5187.221940235243
2581,5189.147216120531
2582,5190.617876550846
2583,5192.462736362173
2584,5194.941671169141
2585,5197.132124653512
2586,5198.52854205925
2587,5201.015288152122
2588,5203.190618236364
2589,5205.297011314366
2590,5206.381206385714
2591,5209.35399357996
2592,5210.761707025696
2593,5212.716047690472
2594,5215.050537920808
2595,5217.007037171042
2596,5218.709802041803
2597,5220.633574970841
2598,5223.3951370216255
2599,5225.405680108717
2600,5226.460546644474
2601,5228.629621483129
2602,5231.20844811883
2603,5233.429581131759
2604,5235.270081818025
2605,5237.160615924706
2606,5239.380141724992
2607,5241.083984281404
2608,5243.06735879694
2609,5244.704602036482
2610,5247.456223992049
2611,5248.818855665153
2612,5250.5794900476785
2613,5253.129170661686
2614,5255.341309602584
2615,5257.056380174143
2616,5259.322860611399
2617,5261.2812533996885
2618,5263.582674905862
2619,5264.722289215258
2620,5267.284934747425
2621,5269.223154425799
2622,5271.244384402751
2623,5273.29202580721
2624,5274.884222713624
2625,5277.672218790621
2626,5278.973622541186
2627,5281.601685283418
2628,5283.663909558362
2629,5284.8425944893825
2630,5287.217421114388
2631,5289.368553423217
2632,5291.733830172981
2633,5293.200673116402
2634,5294.861870113121
2635,5297.167527731523
2636,5299.3302261088775
2637,5301.438009380352
2638,5303.655337723804
2639,5305.723104313707
2640,5307.145716071169
2641,5309.436692423996
2642,5311.81996880281
2643,5313.354943909288
2644,5315.295215271914
2645,5317.146112244723
2646,5319.504217224477
2647,5321.540470112851
2648,5323.110342237344
2649,5325.817182075544
2650,5327.126570386176
2651,5329.932765625447
2652,5331.541913705453
2653,5333.967304352143
2654,5335.682912414446
2655,5337.23924470836
2656,5339.86024831764
2657,5341.453122602623
2658,5343.181946756557
2659,5345.473438137711
2660,5347.132364807581
2661,5349.402885759713
2662,5351.414829287066
2663,5353.954355317558
2664,5355.760381615747
2665,5357.700923531056
2666,5359.578362366715
2667,5361.551326866171
2668,5363.680759143457
2669,5365.7322317816315
2670,5367.713180465232
2671,5369.377474889251
2672,5371.43942681278
2673,5373.786838895761
2674,5376.097865381282
2675,5377.23368391142
2676,5379.779417551242
2677,5381.837489539221
2678,5383.984317406504
2679,5386.1045109971565
2680,5387.456859891621
2681,5389.4804500703995
2682,5392.0297041671465
2683,5393.533315419158
2684,5395.7857304589015
2685,5397.6235519658485
2686,5399.541447559711
2687,5401.434239573744
2688,5404.018361055836
2689,5405.973367874187
2690,5407.4446613228965
2691,5410.009698224552
2692,5411.894939119347
2693,5413.454291140823
2694,5416.234983875014
2695,5418.108219963376
2696,5420.308717269237
2697,5421.799843065881
2698,5423.687708987792
2699,5426.309712163268
2700,5427.841758980796
2701,5429.898705681175
2702,5431.8669520571675
2703,5433.757966110692
2704,5435.811388071383
2705,5438.453396257973
2706,5440.27023417372
2707,5441.848696482038
2708,5444.116473438381
2709,5446.332504390395
2710,5448.067332548485
2711,5450.0556579666145
2712,5452.419041530809
2713,5453.761191171096
2714,5456.132334037507
2715,5457.84716144862
2716,5460.379746511248
2717,5462.395075835334
2718,5463.936492985097
2719,5466.4376989401435
2720,5468.41735381419
2721,5469.917343206302
2722,5471.932602530788
2723,5473.987479835128
2724,5476.389384649993
2725,5478.513471638709
2726,5480.267147189289
2727,5482.057533388986
2728,5484.249712856806
2729,5486.659293784572
2730,5488.635390377497
2731,5490.589234596973
2732,5492.137837697934
2733,5494.2796465044785
2734,5495.937352832929
2735,5498.049463792069
2736,5499.828457099325
2737,5502.4163280803705
2738,5504.230476961195
2739,5506.249391834643
2740,5508.625677350471
2741,5510.788038537244
2742,5512.077169128607
2743,5514.5104096338255
2744,5516.72115992736
2745,5518.104708865499
2746,5520.497953766039
2747,5522.228512851988
2748,5523.968069558754
2749,5526.307526806837
2750,5528.792050974461
2751,5530.383378374668
2752,5532.143152457636
2753,5534.167320077204
2754,5536.6932935176665
2755,5538.1184654183835
2756,5540.9435493708215
2757,5542.248438375187
2758,5544.832140215832
2759,5546.725095151888
2760,5548.266680743209
2761,5550.36092473039
2762,5552.867617102275
2763,5554.192253482731
2764,5557.052706432226
2765,5558.906219671336
2766,5560.974486035775
2767,5562.525460932131
2768,5564.767411653188
2769,5566.210864703903
2770,5568.758004644952
2771,5570.685343015103
2772,5572.277083909583
2773,5574.982218790834
2774,5576.429515326514
2775,5578.602892196259
2776,5580.250022123159
2777,5582.74744157049
2778,5585.054355027944
2779,5586.96213083004
2780,5589.122561841795
2781,5591.226515690438
2782,5592.720588396862
2783,5595.0473360090255
2784,5596.460640498318
2785,5598.541724594467
2786,5600.900104758619
2787,5602.601915903667
2788,5604.764347836586
2789,5606.901833046971
2790,5609.295709970174
2791,5610.441352282431
2792,5612.824288483147
2793,5614.543481382939
2794,5617.152408393143
2795,5618.451726053123
2796,5621.259798390042
2797,5622.674814930878
2798,5624.828020245794
2799,5626.61116192313
2800,5628.596736440461
2801,5630.814062895998
2802,5633.038595699492
2803,5635.21765232493
2804,5637.3940744760175
2805,5638.6764514597935
2806,5641.174310302426
2807,5642.735703994682
2808,5645.462312691619
2809,5647.231809721645
2810,5648.863366101427
2811,5651.455894079522
2812,5653.373804795061
2813,5655.09977138485
2814,5656.954717359265
2815,5658.668713268308
2816,5660.770391746126
2817,5663.422025603026
2818,5665.269473954695
2819,5666.870998102301
2820,5669.199846273033
2821,5671.411875137624
2822,5673.258965181966
2823,5675.668926405052
2824,5676.706558111466
2825,5679.365905707234
2826,5681.62161655323
2827,5682.789124342352
2828,5684.890867112798
2829,5687.579509237566
2830,5689.575745868713
2831,5691.02215052841
2832,5692.880280717833
2833,5695.068824113182
2834,5697.1485932756705
2835,5699.312801155659
2836,5700.876480950924
2837,5703.79925583053
2838,5705.136747788163
2839,5706.975629295813
2840,5709.500362680204
2841,5711.083773061211
2842,5713.307887708933
2843,5715.039113460176
2844,5717.208478367769
2845,5719.210071695214
2846,5721.085707480439
2847,5723.6804560645805
2848,5725.265984870257
2849,5727.172689562076
2850,5729.0019816631175
2851,5731.695948839432
2852,5733.367071254097
2853,5735.928318504651
2854,5737.108559139945
2855,5739.411057908919
2856,5741.991634513859
2857,5743.605618753173
2858,5745.668192947339
2859,5747.623881911726
2860,5750.043619275033
2861,5751.9898847674
2862,5753.959034291831
2863,5756.0586154272005
2864,5757.785325761815
2865,5759.204164424417
2866,5761.750367792975
2867,5763.5599578913225
2868,5765.208882523454
2869,5767.976808944797
2870,5769.999012760688
2871,5771.660031211911
2872,5773.750898931791
2873,5775.796721305487
2874,5778.183216631216
2875,5780.098808691482
2876,5782.043357058682
2877,5783.972848329672
2878,5785.430692839881
2879,5788.132261539426
2880,5789.917460922162
2881,5791.9520913401875
2882,5793.557920521285
2883,5795.421871823689
2884,5797.757528786712
2885,5799.905873618645
2886,5802.154247914298
2887,5803.3853461582
2888,5805.996437843364
2889,5808.264387486485
2890,5809.478080777509
2891,5811.718871660359
2892,5813.593335837473
2893,5815.392783034891
2894,5817.397017929194
2895,5820.344984107586
2896,5821.7260841079915
2897,5823.620222193247
2898,5825.633747981195
2899,5828.320750692373
2900,5830.2795289777605
2901,5832.26784771197
2902,5834.373162269595
2903,5836.09432700053
2904,5838.400287739149
2905,5839.816635212295
2906,5841.786436362388
2907,5844.264732730909
2908,5846.016944093266
2909,5848.137552805655
2910,5850.141195338255
2911,5852.043472917907
2912,5853.84933074769
2913,5856.019630161731
2914,5857.649653505821
2915,5860.158650382019
2916,5862.357225400766
2917,5863.9959163326885
2918,5865.862748917654
2919,5868.57680855756
2920,5869.836558513719
2921,5872.269408787453
2922,5873.879432075368
2923,5876.128959211932
2924,5878.296637846253
2925,5879.9144722077135
2926,5882.527732760467
2927,5884.331390723901
2928,5886.4098983359045
2929,5888.428510337802
2930,5890.360662709492
2931,5891.845888771428
2932,5894.28918989935
2933,5896.331366289008
2934,5898.006917519969
2935,5900.708206812598
2936,5902.141451115167
2937,5904.390339968121
2938,5906.624682941486
2939,5908.186185977855
2940,5910.12868697546
2941,5912.43417453875
2942,5914.108630856741
2943,5916.057755089856
2944,5918.339527970952
2945,5920.309894592222
2946,5922.40910734407
2947,5924.229744797772
2948,5926.508676786083
2949,5927.958465431488
2950,5930.170264015208
2951,5932.320302932534
2952,5934.9102557598035
2953,5936.573399224793
2954,5938.592538943343
2955,5940.587329292427
2956,5942.340365856804
2957,5944.933870150217
2958,5946.994152857738
2959,5948.374539703874
2960,5950.20038733094
2961,5952.429405830752
2962,5954.939653829622
2963,5956.631798238745
2964,5958.153876284279
2965,5960.449179398158
2966,5962.736211926027
2967,5964.51029891356
2968,5966.973306432172
2969,5968.895003710236
2970,5970.486060166419
2971,5972.458344530798
2972,5974.943074087203
2973,5976.784995363496
2974,5978.564798780725
2975,5980.712209577949
2976,5982.277006031765
2977,5985.00129508868
2978,5986.825818045983
2979,5988.908615706489
2980,5990.585323304703
2981,5992.8580500049065
2982,5994.321211245637
2983,5996.3965815907395
2984,5998.381435576009
2985,6000.78728041823
2986,6003.079631894982
2987,6005.0647580646755
2988,6007.11189119755
2989,6008.842559766867
2990,6010.912911561363
2991,6012.532146345215
2992,6015.365723581125
2993,6017.196596682898
2994,6018.800286323128
2995,6020.571298733207
2996,6022.8646890465925
2997,6025.390801898256
2998,6026.713434980989
2999,6028.49569065057
3000,6030.845680864979
3001,6032.771168890351
3002,6034.573693872547
3003,6036.748338114436
3004,6039.489542347559
3005,6040.956254446838
3006,6042.766746034264
3007,6045.372135285132
3008,6046.814154331593
3009,6048.684592132171
3010,6051.2605254503615
3011,6053.309553676674
3012,6054.663557169214
3013,6057.160055319074
3014,6059.023243087736
3015,6061.198612279119
3016,6063.13553315631
3017,6065.288825579701
3018,6067.199895749835
3019,6068.912198043575
3020,6071.27948485848
3021,6073.231025218037
3022,6074.7206358722515
3023,6077.457432077396
3024,6078.78798835134
3025,6081.43383101829
3026,6083.40965182259
3027,6085.483224820638
3028,6087.199558873974
3029,6089.021638604089
3030,6091.316095952672
3031,6093.1575549407635
3032,6095.724806436182
3033,6097.148371426006
3034,6098.913618795433
3035,6101.75068540785
3036,6103.60028520507
3037,6105.014852359813
3038,6106.9078448178425
3039,6109.241539333564
3040,6111.2380274970865
3041,6113.736195830618
3042,6115.56494678216
3043,6117.80157708539
3044,6118.996133734701
3045,6121.8521198917715
3046,6123.207341012779
3047,6124.938903096971
3048,6127.441808761836
3049,6129.2579451176725
3050,6131.024215429196
3051,6133.8287311276
3052,6135.951566939759
3053,6137.37998428208
3054,6139.703393680614
3055,6141.060907861332
3056,6143.208077842234
3057,6145.439058422381
3058,6147.903346155709
3059,6149.926844755744
3060,6152.024628327779
3061,6153.787049584484
3062,6156.034954485706
3063,6157.087264332161
3064,6159.1255630053265
3065,6162.017658080622
3066,6163.70846654192
3067,6165.860791947199
3068,6167.966061989263
3069,6169.726817379636
3070,6172.038673065818
3071,6173.228151835896
3072,6175.602133161563
3073,6177.19408273488
3074,6179.544299665472
3075,6181.351527963067
3076,6183.2583785283605
3077,6185.644178118161
3078,6187.997829899596
3079,6189.652062137221
3080,6191.96672304143
3081,6193.2742865845
3082,6195.7937245609955
3083,6197.9379125465575
3084,6199.400088625295
3085,6202.101249546478
3086,6203.552515175681
3087,6205.584721109263
3088,6208.174168240445
3089,6209.792178124401
3090,6212.028900090298
3091,6213.4405715253215
3092,6215.437295226412
3093,6218.070553853864
3094,6220.270228118718
3095,6221.788753140677
3096,6223.591800134603
3097,6225.742843983476
3098,6228.11539714934
3099,6229.818069870273
3100,6231.747414785096
3101,6233.646390380294
3102,6236.143573493153
3103,6237.917925662427
3104,6239.9714278722495
3105,6241.6281376576535
3106,6244.04075706592
3107,6245.621150669059
3108,6247.860981668906
3109,6250.287304491498
3110,6251.983942777233
3111,6254.433881301401
3112,6256.178153582112
3113,6258.198426925121
3114,6260.471543878745
3115,6261.861296242176
3116,6263.7663672391645
3117,6266.073236932509
3118,6267.881271580514
3119,6270.4605414686675
3120,6272.0107331122435
3121,6274.628633569274
3122,6275.995421497019
3123,6278.38676360472
3124,6280.619128749673
3125,6282.100245232521
3126,6284.648597449746
3127,6286.238821019382
3128,6288.516557446527
3129,6290.0546885329595
3130,6291.886195359567
3131,6294.1322866127575
3132,6295.825894498962
3133,6298.6765419389985
3134,6300.23999637535
3135,6302.790977218575
3136,6303.946829979457
3137,6306.053575968521
3138,6308.170492604628
3139,6309.972133615078
3140,6312.458905973037
3141,6314.656009853143
3142,6316.021357861998
3143,6318.762595054766
3144,6320.880062204468
3145,6322.434761772305
3146,6323.915513450235
3147,6326.787187374505
3148,6327.943482460846
3149,6330.571675462429
3150,6332.202232918052
3151,6334.160362183216
3152,6336.2048284588145
3153,6338.474738115671
3154,6340.168822784634
3155,6342.199546612393
3156,6344.773761630008
3157,6346.899656350232
3158,6348.74607681964
3159,6350.514383538604
3160,6352.639330672281
3161,6354.639875781955
3162,6356.434428828809
3163,6358.4120883562955
3164,6360.391829459871
3165,6362.76797809477
3166,6364.126184145333
3167,6367.100675943906
3168,6368.916189131589
3169,6370.6940670585755
3170,6372.9468055575835
3171,6374.647739292806
3172,6376.875457828756
3173,6379.100209303411
3174,6380.71044991529
3175,6382.675893961871
3176,6384.811564791163
3177,6386.534936734326
3178,6388.718150604237
3179,6390.425340547199
3180,6393.211236185162
3181,6394.371154934203
3182,6396.615959557746
3183,6399.04914484647
3184,6401.027305621699
3185,6402.643670286976
3186,6404.773927128776
3187,6407.2600866418625
3188,6409.016117417174
3189,6411.074969673461
3190,6412.371972785698
3191,6414.380664090905
3192,6416.443262616501
3193,6419.293011284284
3194,6421.292336216995
3195,6423.176732249492
3196,6424.854370768246
3197,6426.881303204092
3198,6429.003210480208
3199,6431.419027075291
3200,6432.5504239450565
3201,6435.220270557311
3202,6437.374764993272
3203,6438.839121071526
3204,6441.397063287474
3205,6443.18576612313
3206,6444.639092175265
3207,6446.6834220747805
3208,6449.230763802897
3209,6451.508175880736
3210,6452.6206687384965
3211,6454.914382713264
3212,6457.413932490086
3213,6459.106483104087
3214,6461.096842884782
3215,6462.650728530405
3216,6465.483326416865
3217,6467.282452685404
3218,6468.890798561798
3219,6470.667819348959
3220,6472.733843110377
3221,6475.114636383681
3222,6476.794515817517
3223,6479.408961473677
3224,6481.266868989717
3225,6483.591673897647
3226,6485.295116996389
3227,6487.531358820031
3228,6488.952142418958
3229,6491.256847656416
3230,6493.423037356524
3231,6495.163789059269
3232,6496.837654372277
3233,6499.6654174046735
3234,6500.916905971117
3235,6502.862415479474
3236,6505.237492198082
3237,6507.634629602529
3238,6509.572975309669
3239,6511.141220005917
3240,6513.26110773082
3241,6515.462509449453
3242,6517.129970739434
3243,6519.654235252592
3244,6521.4687443349485
3245,6522.998448995131
3246,6525.774555971104
3247,6527.476314310568
3248,6529.210060640335
3249,6531.504170760876
3250,6532.984254491285
3251,6534.99282002298
3252,6537.388213844793
3253,6539.48552169158
3254,6541.932995338422
3255,6543.462172142614
3256,6545.341380910615
3257,6547.941256922269
3258,6549.312568772991
3259,6551.5893053682175
3260,6553.418174261399
3261,6555.666136468208
3262,6557.434829851527
3263,6559.570224637543
3264,6562.077177254745
3265,6563.734622546175
3266,6565.446417765159
3267,6567.1799176314535
3268,6569.181432078168
3269,6571.301607297096
3270,6573.755013200192
3271,6575.215605266431
3272,6577.975625608779
3273,6579.776287928777
3274,6581.482251800489
3275,6583.90760036481
3276,6585.553828853476
3277,6587.9314849020075
3278,6589.7205819481715
3279,6592.054938713339
3280,6594.089628576186
3281,6596.081766472682
3282,6597.607861200018
3283,6599.948495173052
3284,6601.309431370524
3285,6604.295012781529
3286,6606.05166725651
3287,6607.416019998308
3288,6610.072452900678
3289,6611.749222788329
3290,6613.538004042637
3291,6615.840744403374
3292,6617.52523413163
3293,6619.8021699113115
3294,6622.069150885478
3295,6623.484214500152
3296,6625.831930352953
3297,6627.685568707607
3298,6630.219785776641
3299,6631.843611736923
3300,6634.433557879426
3301,6636.360500304396
3302,6637.820497435299
3303,6639.815619088805
3304,6642.176666360711
3305,6644.191850717273
3306,6646.132842240845
3307,6648.417074951751
3308,6649.823407496392
3309,6652.083770718486
3310,6654.393224299313
3311,6655.898585349563
3312,6657.8606125391825
3313,6660.432332489772
3314,6662.450363569196
3315,6664.093912007859
3316,6665.638073806307
3317,6668.406657216334
3318,6670.123773660933
3319,6672.473560936383
3320,6674.548348246784
3321,6676.4033493577135
3322,6677.734992809852
3323,6680.423138834892
3324,6682.31262443273
3325,6684.200764145826
3326,6686.008291264336
3327,6688.683830555089
3328,6690.240988208372
3329,6692.723923010116
3330,6693.928373965337
3331,6696.280082763545
3332,6697.866020417587
3333,6700.7475921398345
3334,6702.3367705133705
3335,6704.266153536194
3336,6706.061099003325
3337,6707.986988640947
3338,6710.058075386752
3339,6712.757600806923
3340,6714.397747364035
3341,6716.320669168256
3342,6718.720842404058
3343,6720.81795883022
3344,6722.82396657375
3345,6724.006005155354
3346,6726.898693065326
3347,6728.071724740426
3348,6730.422726192793
3349,6732.021190036232
3350,6734.752617251247
3351,6735.9604951819865
3352,6738.301089175198
3353,6740.33942389683
3354,6742.473145161029
3355,6744.75642220485
3356,6746.574315412072
3357,6748.631631850779
3358,6750.761822614259
3359,6752.370348045893
3360,6754.393338272199
3361,6756.471446330533
3362,6758.193182839745
3363,6760.795543713485
3364,6762.59058630224
3365,6764.847146421524
3366,6766.390837872836
3367,6768.788181902552
3368,6770.781107779921
3369,6773.0315498939035
3370,6774.848643683229
3371,6776.82159059305
3372,6778.971914115142
3373,6780.532302482569
3374,6782.260162185782
3375,6784.230283044115
3376,6786.487452222642
3377,6788.42279069076
3378,6790.414326514344
3379,6792.825926978959
3380,6794.266622228285
3381,6796.874989537198
3382,6799.261974321408
3383,6800.761935261635
3384,6802.577144238819
3385,6804.3124819366485
3386,6806.669245548064
3387,6808.404618217421
3388,6811.249463480122
3389,6812.758640753839
3390,6815.042776320003
3391,6816.376760504784
3392,6818.380249713418
3393,6821.192371363975
3394,6822.731640568446
3395,6824.413926837467
3396,6827.045807549235
3397,6828.987734292825
3398,6830.794922116383
3399,6833.272425695988
3400,6834.6034836996105
3401,6837.119348651298
3402,6838.802970836597
3403,6840.825292419441
3404,6843.380860880979
3405,6845.357928558396
3406,6846.910962438564
3407,6848.6666084359185
3408,6851.453349720804
3409,6852.608584848751
3410,6855.325975820255
3411,6856.861089644924
3412,6859.03613019774
3413,6860.8532386438665
3414,6862.829570851798
3415,6864.79209065684
3416,6867.602120006897
3417,6869.150288185802
3418,6871.087707986477
3419,6873.157584228962
3420,6874.797499227227
3421,6877.539614080147
3422,6878.744383274185
3423,6880.7938762583735
3424,6883.359489242009
3425,6884.887875633469
3426,6887.505240925689
3427,6888.865011418616
3428,6891.6549457602
3429,6893.292565008922
3430,6895.01722518223
3431,6897.217392852421
3432,6899.089060723773
3433,6901.7194794663
3434,6903.123470659738
3435,6905.696626217254
3436,6906.928339774032
3437,6909.098195780895
3438,6911.304042291341
3439,6913.487093094217
3440,6915.774562574719
3441,6917.548935831388
3442,6919.808310076133
3443,6921.030121470678
3444,6923.14496277594
3445,6925.4950472050095
3446,6927.074889566517
3447,6928.997617096387
3448,6931.758473908046
3449,6933.08036045106
3450,6935.626157872053
3451,6937.510969600626
3452,6939.521165977593
3453,6941.533564837148
3454,6943.053710042392
3455,6945.096189003117
3456,6947.153887313886
3457,6949.557651454349
3458,6951.974715722427
3459,6953.206705010203
3460,6955.652650050989
3461,6957.82463827717
3462,6959.763785126001
3463,6961.842554693759
3464,6964.086633030556
3465,6965.692165081877
3466,6967.825638789676
3467,6969.839970854656
3468,6971.444477226939
3469,6973.61022060743
3470,6975.350030117546
3471,6978.105053828643
3472,6980.1377107002645
3473,6981.7415033018
3474,6984.123365880355
3475,6985.5549542803465
3476,6987.946383638089
3477,6989.256720734459
3478,6991.354892550785
3479,6993.694391646245
3480,6996.176644327846
3481,6998.142211012623
3482,7000.039922153007
3483,7002.044258092871
3484,7003.309522243377
3485,7005.442471605677
3486,7008.182232730002
3487,7009.989856078895
3488,7011.806659083062
3489,7013.665411866829
3490,7015.364634399893
3491,7017.799096668367
3492,7019.956343195943
3493,7021.85961851968
3494,7023.42461114253
3495,7025.559294175578
3496,7028.239794341775
3497,7029.595084602101
3498,7032.248276043151
3499,7033.944525941942
3500,7036.306674172824
3501,7038.199796511813
3502,7040.065901598379
3503,7042.062721598371
3504,7044.08253688139
3505,7045.957631296893
3506,7048.080341987184
3507,7050.495965026068
3508,7052.178765459599
3509,7053.828622542591
3510,7056.055166410344
3511,7058.300129573441
3512,7060.221734650146
3513,7062.136774544301
3514,7064.389170312307
3515,7066.324304595412
3516,7067.730753156948
3517,7070.443362277007
3518,7071.762318211807
3519,7074.2057836914255
3520,7076.262981584464
3521,7078.635115561477
3522,7080.537699321985
3523,7082.499603838439
3524,7084.13570949289
3525,7085.963381420286
3526,7088.693491612373
3527,7090.524954634624
3528,7092.324135265835
3529,7094.1980157766
3530,7096.6272145168095
3531,7098.190918256069
3532,7100.445844219192
3533,7102.159083528873
3534,7103.939173320561
3535,7106.4968219340235
3536,7108.593739619505
3537,7110.600755671476
3538,7111.965867200322
3539,7114.753963082985
3540,7116.193983862134
3541,7117.978541046472
3542,7120.289138259706
3543,7122.70811229315
3544,7124.173251728413
3545,7126.648357356142
3546,7128.479687808142
3547,7130.619952910087
3548,7132.739441753859
3549,7134.0025685333
3550,7136.7308130124475
3551,7138.0136013416295
3552,7140.6815752373495
3553,7142.045068497264
3554,7144.4145156773875
3555,7146.680296797265
3556,7148.99450308846
3557,7150.257729466861
3558,7152.120671631475
3559,7154.268784786265
3560,7157.024230423995
3561,7158.395115238876
3562,7160.887243462285
3563,7162.684899834641
3564,7164.187955514578
3565,7166.71453984791
3566,7168.845300085018
3567,7170.770752461991
3568,7172.143586014467
3569,7174.618588058653
3570,7176.66152135864
3571,7179.076312079307
3572,7180.36077662136
3573,7182.647644875458
3574,7184.36201729472
3575,7186.230814033553
3576,7188.362955028606
3577,7191.177671288711
3578,7192.888066417677
3579,7194.963546922511
3580,7197.079713349384
3581,7198.4095264320395
3582,7200.630108883801
3583,7203.189053898827
3584,7204.726993820945
3585,7206.632537165945
3586,7208.664142212126
3587,7211.061027080889
3588,7212.426178543381
3589,7215.14456310001
3590,7217.083897331366
3591,7218.607903875908
3592,7221.172440829848
3593,7222.465512181182
3594,7224.441976980527
3595,7226.4893796690385
3596,7229.285372377982
3597,7230.594466555641
3598,7232.772406317957
3599,7235.043217089084
3600,7236.941605547973
3601,7238.786488782349
3602,7240.615471776931
3603,7243.394418117082
3604,7244.71294205393
3605,7247.499438878339
3606,7248.554966947262
3607,7250.707455292747
3608,7252.578657289557
3609,7255.523320419695
3610,7257.115451546573
3611,7258.910769800462
3612,7260.816786754435
3613,7263.459625119882
3614,7265.10310455723
3615,7266.825906053547
3616,7268.913830911502
3617,7271.367378188352
3618,7273.02531543544
3619,7274.715321334608
3620,7277.318602729651
3621,7278.87606856898
3622,7280.675817514642
3623,7283.52221455606
3624,7285.659793918696
3625,7287.651969664879
3626,7289.694117922374
3627,7291.468768498475
3628,7293.018408783403
3629,7295.42368852281
3630,7296.955062163945
3631,7299.673969278401
3632,7301.669475566923
3633,7303.5291208355475
3634,7305.301035223859
3635,7307.399226126886
3636,7308.8785344720045
